Cupo_TC,SEX,EDUCATION,MARRIAGE,AGE,RETRASO_PAGO_ESTADO_t-0,RETRASO_PAGO_ESTADO_t-1,RETRASO_PAGO_ESTADO_t-2,RETRASO_PAGO_ESTADO_t-3,RETRASO_PAGO_ESTADO_t-4,RETRASO_PAGO_ESTADO_t-5,DEUDA_MES_t-0,DEUDA_MES_t-1,DEUDA_MES_t-2,DEUDA_MES_t-3,DEUDA_MES_t-4,DEUDA_MES_t-5,PAGO_MES_t-0,PAGO_MES_t-1,PAGO_MES_t-2,PAGO_MES_t-3,PAGO_MES_t-4,PAGO_MES_t-5,default payment next month
50000,femenino,universidad,soltero_a,27,0,0,0,0,0,0,46465,47776,47626,45227,29436,10363,2367,1606,1198,1196,343,154,0
50000,femenino,universidad,casado,41,0,0,0,0,0,0,21910,23251,24059,24658,25212,25642,2000,1500,1000,1100,1000,1000,0
260000,femenino,universidad,casado,56,0,0,-2,-2,-1,0,2338,0,0,0,58,1058,0,0,0,58,1000,1000,0
20000,femenino,universidad,casado,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,masculino,universidad,soltero_a,47,0,0,0,0,0,0,37486,35996,36679,16707,17057,17423,1800,2021,650,619,650,1000,0
180000,masculino,posgrado,casado,38,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
150000,femenino,colegio,soltero_a,52,0,0,0,0,0,0,139733,138723,132441,94493,84936,77988,7000,6000,5000,5000,5000,5000,0
200000,masculino,posgrado,soltero_a,52,0,0,0,0,0,0,115702,113576,109812,104567,100541,96495,5517,5381,3838,3589,3397,3296,0
170000,masculino,universidad,casado,40,-1,-1,-1,-1,-1,-1,4599,3409,3790,2578,2100,2400,3409,6530,2578,2100,2400,6665,0
50000,masculino,posgrado,soltero_a,24,0,0,0,0,0,0,31292,32766,34426,34725,18049,19593,2000,2500,1353,1500,2000,1501,0
80000,femenino,universidad,soltero_a,28,0,-1,-1,0,0,0,18112,8857,69841,59075,58998,61038,10084,79200,2108,2200,3006,2523,0
200000,masculino,posgrado,casado,57,-2,-2,-2,-1,2,2,152519,148751,144076,8174,8198,7918,0,0,8222,300,0,1000,1
150000,masculino,universidad,otro,25,-1,-1,-1,0,0,0,1180,7667,9044,8397,6763,0,7705,9047,8,33,0,0,1
90000,femenino,colegio,casado,46,0,0,0,0,0,0,5965,6978,8152,9009,9359,9460,1120,1293,1150,500,400,400,1
80000,femenino,universidad,soltero_a,25,0,0,0,0,0,0,62242,28610,29425,29990,29153,19863,19885,1700,1169,1044,717,1000,0
140000,femenino,universidad,casado,28,0,0,0,-1,-1,-1,5925,7729,0,150,1550,98426,2000,0,150,1550,106155,3500,0
500000,masculino,posgrado,soltero_a,33,0,-1,-1,0,0,0,76440,1397,56449,55121,54797,19732,1397,56449,1515,1426,747,1476,0
180000,masculino,universidad,casado,47,0,0,0,0,0,0,179253,95170,97338,99694,65977,67415,3700,3700,4100,2360,2500,2618,0
150000,femenino,colegio,soltero_a,42,0,0,0,0,-1,-1,30643,31209,25977,30776,920,0,1237,1354,5153,924,0,0,0
200000,masculino,universidad,soltero_a,31,-1,-1,-1,-1,-1,-1,7179,7626,3802,1271,1489,1260,7631,3803,1271,1489,1260,1373,0
200000,femenino,posgrado,casado,45,-2,-2,-2,-2,-2,-2,1417,12643,3977,0,2500,199,12660,3977,0,2500,199,2944,0
150000,masculino,universidad,casado,40,0,0,0,0,0,-2,74985,76745,19472,20650,0,0,3400,1600,1700,0,0,0,0
50000,femenino,universidad,casado,32,0,0,0,0,0,0,44751,43952,29136,19048,17946,17340,1500,1239,612,607,2593,584,0
360000,masculino,posgrado,soltero_a,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
490000,femenino,posgrado,casado,48,1,-1,-1,-1,-1,0,500,7081,1460,6213,6040,1155,7081,1460,6213,7195,0,878,0
170000,femenino,universidad,soltero_a,48,0,0,0,0,0,0,24953,24334,25558,24580,24855,26123,2000,2000,1400,1000,2000,2000,0
30000,masculino,universidad,casado,35,1,-1,-1,2,0,0,0,26232,29093,28319,29064,28658,26232,3300,0,1200,1100,1500,1
30000,masculino,colegio,soltero_a,26,0,0,0,0,0,0,28337,27203,25791,18972,28051,20782,2000,2000,1600,10000,2140,0,0
350000,masculino,universidad,casado,42,0,0,0,0,0,0,195639,196554,177597,181702,176253,179190,7200,7000,7007,7000,6500,6500,0
260000,femenino,posgrado,casado,42,-2,-2,-2,-2,-2,-1,6000,4856,4328,15711,0,127395,4570,4353,17767,23209,127395,0,0
320000,femenino,universidad,soltero_a,35,0,0,0,0,0,0,94561,96683,78479,71121,44698,53230,6085,3632,5010,7059,30018,59518,0
160000,femenino,posgrado,casado,37,-1,-1,-1,-1,-1,-1,9293,5875,9121,2412,2271,2187,5902,9128,2412,2271,2187,4792,0
230000,femenino,universidad,casado,27,0,0,0,0,0,0,228863,227814,218694,191956,191741,176784,8862,8933,6956,7845,6784,7471,0
420000,masculino,universidad,casado,36,0,0,0,0,0,0,56068,55115,19304,22304,28465,38182,15005,10013,10000,10000,20000,20000,0
30000,femenino,colegio,casado,32,0,-1,-1,-1,0,-1,28701,26108,17595,24715,22136,22738,27078,17648,25008,509,22806,10035,0
230000,masculino,universidad,casado,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,masculino,universidad,soltero_a,33,0,0,3,2,0,0,35169,39581,38678,37453,38013,0,5328,0,0,760,0,0,0
200000,femenino,colegio,casado,46,-1,-1,-1,-1,-2,-2,1207,5590,2500,0,0,0,5590,2500,0,0,0,0,1
120000,femenino,universidad,soltero_a,36,0,0,0,0,0,2,3225,4592,5975,5409,5940,1770,3232,4615,4170,1770,0,7978,0
290000,masculino,universidad,soltero_a,42,0,0,0,0,0,0,76063,72418,65814,60861,60901,53023,4434,3814,2861,1901,2023,3719,0
20000,femenino,posgrado,soltero_a,23,0,0,0,0,0,0,17849,15356,17146,16319,15687,16948,2000,2080,2000,600,1500,1000,0
290000,masculino,universidad,soltero_a,45,0,0,0,0,0,0,212643,192933,174184,163792,120754,236402,6755,6900,6733,5632,235024,8700,0
400000,femenino,posgrado,soltero_a,29,0,0,0,0,0,0,7191,8856,6181,7859,4899,1466,2000,1500,2000,1000,500,1000,0
220000,femenino,posgrado,soltero_a,29,-2,-2,-2,-1,0,0,2848,7146,4690,16331,77894,2576,7181,4714,16493,97910,0,4862,0
240000,masculino,posgrado,soltero_a,35,-1,-1,-1,-1,-1,-1,11906,54684,1874,1151,23169,9372,55167,1874,1151,23169,9372,396,0
200000,masculino,posgrado,otro,45,0,0,0,0,0,0,74416,75891,77516,79088,80141,81833,3061,3200,3196,2700,2714,8918,0
30000,masculino,posgrado,soltero_a,25,-1,0,0,0,0,0,1581,2282,2964,3360,5038,4833,1046,1044,1072,1750,182,2000,0
20000,femenino,universidad,casado,30,0,0,-2,-2,-1,0,3366,0,0,0,2105,2105,0,0,0,2105,0,0,0
640000,femenino,posgrado,soltero_a,30,0,0,0,0,0,0,116714,77893,60259,40539,26432,5018,4000,4000,2003,7202,5314,3535,0
290000,femenino,posgrado,casado,33,1,2,-1,-1,-1,-1,7064,1875,1814,8537,25576,13475,0,1814,8537,25576,13475,6000,0
280000,masculino,universidad,casado,41,-1,-1,-1,-1,-1,-1,3520,3110,3188,4176,10276,9898,3110,3188,4189,10276,9898,1691,0
20000,femenino,universidad,casado,54,3,2,3,2,2,2,6329,8488,8212,7931,8797,8514,2415,0,0,1000,0,500,1
90000,femenino,universidad,casado,37,-1,-1,-1,-1,-1,-1,2522,0,1261,1261,1261,1261,0,1261,1261,1261,1261,390,0
130000,femenino,universidad,casado,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0
240000,femenino,posgrado,soltero_a,26,1,-1,-1,-1,-1,-1,0,189,651,0,127,0,189,651,0,127,0,0,0
80000,masculino,universidad,soltero_a,27,0,0,0,0,2,0,45920,47186,46882,49170,48269,49121,5013,5000,4000,0,2002,1692,0
50000,femenino,universidad,casado,24,0,0,0,-1,0,0,20173,15509,7085,10358,8606,2740,1500,2008,10358,1000,1000,4438,0
140000,femenino,universidad,casado,45,0,0,0,0,2,2,53951,55444,57549,60971,61374,63243,3000,3000,5000,2000,3000,2500,0
200000,femenino,posgrado,soltero_a,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,510,0
20000,femenino,colegio,casado,42,0,0,0,0,0,0,18650,15456,16504,17496,18219,18783,1300,1300,1280,1000,1000,1107,0
320000,masculino,posgrado,casado,40,-1,-1,-1,-1,-1,-1,8240,8240,8240,8240,15273,16106,8240,8240,8240,15273,16106,9690,0
230000,masculino,universidad,casado,35,0,0,-1,-1,-1,0,30798,28806,2425,2425,3850,2425,1000,2425,2425,3850,1000,15244,0
200000,femenino,universidad,soltero_a,25,0,0,0,0,0,0,22371,24569,28630,29962,30733,39192,2569,4500,1800,2000,9000,5000,0
140000,masculino,posgrado,soltero_a,37,-1,-1,-1,-1,-1,-1,291,291,291,291,291,441,291,291,291,291,441,291,0
360000,femenino,universidad,casado,29,1,-1,2,-1,-1,-1,0,828,414,414,414,414,1244,2,416,416,416,600,0
170000,femenino,universidad,soltero_a,31,2,-1,-1,0,0,0,520,1316,6779,3416,2941,3518,1339,6779,2000,97,1002,1018,0
330000,femenino,posgrado,casado,37,-1,-1,-1,-1,0,-1,4785,3403,0,5882,5882,1013,3523,0,5882,0,1013,0,0
220000,femenino,colegio,casado,25,0,0,0,0,0,0,93674,123673,92036,93935,94607,93903,3500,4846,3000,3000,3000,10000,0
20000,femenino,universidad,soltero_a,30,1,2,0,0,0,0,16560,15997,17336,18345,18643,19094,0,1600,1602,900,900,636,0
300000,femenino,posgrado,soltero_a,26,-1,-1,-1,-1,-1,-1,3853,1946,790,3569,657,0,1946,790,3569,657,0,3412,0
30000,masculino,universidad,soltero_a,25,3,2,2,2,0,0,18585,19301,19702,19102,19508,19899,1300,1000,0,700,700,1000,1
360000,masculino,universidad,soltero_a,31,0,0,0,0,0,0,281600,281178,265549,244053,239088,193401,14128,11208,6554,7248,7122,6144,1
290000,femenino,universidad,casado,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,femenino,universidad,casado,38,1,2,2,2,0,0,51072,49889,39635,35130,33229,32171,0,4000,0,1500,2000,3000,0
20000,masculino,colegio,soltero_a,27,3,2,2,5,5,4,1200,1200,1200,1200,1200,600,0,0,0,0,0,0,1
100000,femenino,colegio,casado,39,0,0,0,0,0,-1,4247,4097,6314,3410,1396,1640,1283,2500,1500,1000,1700,300,0
240000,masculino,universidad,soltero_a,26,0,0,0,0,0,0,27967,28707,27970,187880,169261,148519,10016,2081,169267,5062,4608,5096,0
30000,masculino,universidad,soltero_a,25,1,2,-1,0,-1,0,3997,2522,261,1261,772,390,0,261,1000,772,8,390,1
210000,masculino,posgrado,casado,52,0,0,0,-1,-1,-1,44933,38542,39332,11140,8463,10406,1793,8242,12000,8534,11000,7500,0
50000,femenino,posgrado,soltero_a,29,-1,-1,-2,-1,-1,-1,2463,0,0,536,326,652,0,0,536,326,652,0,0
180000,femenino,universidad,soltero_a,26,-1,-1,-1,0,-1,-1,390,390,5248,4167,780,467,390,5248,5,780,467,3513,0
80000,femenino,universidad,casado,35,0,0,-1,-1,-1,-1,15234,15372,2783,2501,0,194,3000,2783,2501,0,194,756,0
500000,femenino,posgrado,soltero_a,28,0,0,-1,0,0,0,19543,21788,19323,33146,39741,53516,5110,19623,15000,7000,14122,20000,0
270000,masculino,universidad,casado,35,0,0,0,0,0,0,48465,45898,46765,55438,54285,54198,1737,2000,10000,1461,1492,899,0
200000,masculino,posgrado,casado,31,0,0,0,0,0,0,160292,119080,113723,109447,75423,22919,6036,4002,4005,3002,1002,1002,0
290000,masculino,universidad,soltero_a,30,0,0,0,0,0,0,65369,67270,65357,66893,69740,56411,3360,3000,3000,4000,2500,8000,0
240000,femenino,universidad,casado,56,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
50000,femenino,universidad,soltero_a,23,2,0,0,0,0,0,48668,48554,45445,38551,28056,28310,4034,2000,5008,1000,2000,1000,1
130000,femenino,colegio,casado,33,0,0,0,0,0,0,122199,125283,120957,41771,42648,43495,5100,3085,1493,1548,1556,1700,0
90000,femenino,posgrado,soltero_a,23,-1,0,0,2,2,2,11495,10764,11304,9601,10050,8304,1200,3000,0,2000,0,2000,1
250000,masculino,posgrado,soltero_a,31,0,0,0,0,0,0,215316,198490,169014,167776,168110,168505,6845,5945,5919,6000,6059,5837,0
270000,masculino,posgrado,soltero_a,34,-1,-1,0,-1,-1,-1,5780,12006,15736,6621,2457,14923,12006,5736,6621,2457,14923,1712,0
150000,masculino,universidad,casado,40,0,0,0,0,0,0,54021,55154,56280,57397,58599,60668,2003,2044,2054,2127,3044,3150,0
50000,femenino,posgrado,soltero_a,33,-1,2,-1,-1,-1,-2,7363,5180,31902,11044,0,0,39,32013,11079,0,0,0,0
360000,femenino,universidad,casado,33,-2,-2,-2,-2,-2,-2,0,0,3240,1943,0,0,0,3240,1943,0,0,0,1
90000,masculino,universidad,soltero_a,44,1,2,2,2,2,0,36835,35949,40567,41604,40637,41824,0,5539,2000,0,2000,3000,0
50000,femenino,posgrado,soltero_a,23,-1,-1,-1,-1,-1,-1,15512,2552,13890,2545,15688,3088,2552,13914,2545,16508,3088,0,0
360000,masculino,colegio,casado,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,femenino,posgrado,casado,28,0,0,0,0,0,0,64440,67503,68566,65411,66597,57361,5000,5007,5000,5000,5000,2000,0
360000,femenino,universidad,soltero_a,35,1,-2,-1,-1,0,-1,0,0,22190,21416,6854,357,0,22190,21416,1545,357,357,0
40000,femenino,universidad,casado,56,0,0,0,0,0,0,30048,31049,32144,33157,33657,34359,1805,1900,1851,1351,1394,1464,1
150000,femenino,universidad,casado,37,0,0,0,0,0,-2,144744,147891,116541,114511,0,0,4610,2336,2290,0,0,0,0
340000,masculino,universidad,soltero_a,30,0,0,0,0,0,0,233770,216978,181217,172862,171353,170048,8100,8000,6102,6628,6517,4500,1
180000,femenino,posgrado,soltero_a,27,-1,2,-1,-1,-1,2,980,980,376,0,2202,150,0,376,0,2202,0,819,0
50000,masculino,colegio,casado,51,0,0,0,0,0,0,43045,42965,43132,43995,43230,43334,1738,1653,1516,1530,2139,1572,0
100000,femenino,universidad,casado,28,0,0,0,0,0,0,36428,48850,20904,13955,14573,16084,6000,5000,1000,4000,5000,8000,0
90000,masculino,posgrado,casado,53,0,0,0,0,0,0,23551,23607,22132,63204,19412,18099,2400,1582,770,1696,820,520,0
240000,masculino,colegio,casado,45,0,0,0,0,0,0,135367,135091,133047,132264,130372,133170,6300,4800,4737,4667,4900,4849,0
100000,femenino,colegio,casado,28,2,2,0,0,2,2,30884,29770,30485,32434,32592,33102,0,1825,3100,1300,1500,1771,0
240000,femenino,universidad,casado,56,0,0,0,0,0,2,138785,141894,143270,201082,215709,204302,6500,5000,60000,17464,6516,20002,0
290000,masculino,colegio,casado,53,0,0,0,0,0,0,271508,261713,267792,273208,277225,284010,11000,11800,11500,10000,11000,9000,0
50000,femenino,universidad,soltero_a,22,0,0,0,0,0,0,18471,19483,19431,19307,19361,19738,1329,1307,683,857,856,834,0
230000,femenino,colegio,soltero_a,36,0,0,0,0,0,0,13809,13533,13200,15789,14242,15251,1533,1200,2789,1242,1251,1272,0
360000,masculino,posgrado,casado,33,0,0,0,0,0,0,21936,35331,30580,34985,39585,49735,14000,5000,5000,5000,10150,60000,0
80000,femenino,universidad,soltero_a,27,0,0,0,-1,0,0,36406,31472,10246,20202,20077,20247,2000,5056,20202,726,891,10000,1
340000,femenino,universidad,soltero_a,27,0,0,0,0,-1,0,59322,70886,81480,13580,22474,70590,20063,20385,6157,22533,60052,30059,0
200000,masculino,posgrado,soltero_a,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,femenino,universidad,soltero_a,25,-1,-1,-1,-1,-1,-1,1031,1583,776,776,776,776,1583,1000,776,776,776,12184,1
20000,masculino,universidad,casado,35,1,2,0,0,0,2,5659,5422,6283,7454,8181,7905,0,1107,1278,1005,0,300,0
40000,femenino,universidad,soltero_a,25,2,0,0,0,2,2,25741,26772,27794,29333,29816,30577,1750,1772,2311,1100,1400,0,1
100000,masculino,universidad,casado,39,0,0,-2,-2,-2,-2,91300,0,0,0,0,0,0,0,0,0,0,0,0
360000,masculino,universidad,soltero_a,34,-1,-1,-1,-1,-1,0,1978,8583,993,26454,10456,31581,8625,998,26561,10456,21738,0,0
290000,masculino,posgrado,casado,45,-2,-2,-2,-2,-2,-2,2316,2131,2476,9746,7092,5449,2143,2485,9793,7123,5460,300,0
30000,femenino,universidad,soltero_a,23,0,0,0,0,0,2,28138,22517,24148,25437,28391,27801,2000,2000,2000,3700,0,1500,0
290000,femenino,colegio,soltero_a,32,0,0,0,0,0,0,21981,24610,27009,26671,24826,22287,3000,3000,3000,3000,3000,3000,0
230000,femenino,posgrado,soltero_a,33,0,0,0,0,0,0,172567,174987,133263,114889,117139,120252,7000,6000,4500,4000,5000,4500,0
90000,femenino,posgrado,soltero_a,25,0,0,0,0,0,0,6090,7477,8848,10135,11731,8138,1500,1500,1500,2000,1500,1000,0
150000,masculino,posgrado,soltero_a,48,0,0,0,-1,-1,-1,104320,82478,73465,10000,10000,10000,2433,1786,10000,10000,10000,0,0
450000,masculino,posgrado,casado,38,-1,-1,-1,-1,-1,-1,10591,7923,57139,15181,7247,13890,7964,57425,15257,7283,13959,11139,0
290000,femenino,universidad,soltero_a,33,0,0,0,0,0,0,242422,221004,211610,214300,213834,217758,7757,7697,7657,7771,7870,7889,0
80000,masculino,universidad,soltero_a,28,0,0,0,-2,-2,-2,15268,5135,0,0,0,0,1315,0,0,0,0,0,0
20000,masculino,colegio,soltero_a,32,0,0,0,0,0,2,3448,4460,5326,6574,7417,2246,1230,1096,1344,1187,285,66,0
250000,masculino,posgrado,soltero_a,30,0,0,0,0,0,0,61331,42741,43214,36847,23230,21139,3000,2000,1048,1006,1507,10000,0
300000,femenino,universidad,soltero_a,40,-1,-1,-1,-1,-1,-1,10626,10578,12963,989,12238,0,10582,13265,1087,12238,0,0,0
250000,femenino,colegio,soltero_a,29,-2,-2,-1,-1,-1,-1,686,0,947,7385,3806,22319,0,947,7385,5301,46660,2964,0
230000,femenino,otro,soltero_a,34,0,0,0,-1,-1,-1,2223,2233,159,1772,28704,19474,1000,159,1778,28704,19474,650,0
160000,masculino,posgrado,soltero_a,27,-1,-1,-2,-2,-2,-2,165,0,0,0,0,0,0,0,0,0,0,0,1
270000,femenino,posgrado,casado,45,-2,-2,-2,-2,-2,-2,1526,0,0,0,0,0,0,0,0,0,0,0,0
120000,femenino,universidad,soltero_a,26,0,0,0,-2,-2,-1,4787,6190,0,0,0,4800,1500,0,0,0,4800,0,0
200000,femenino,universidad,soltero_a,35,0,0,0,0,0,0,64195,65565,66870,68752,70485,71887,3000,3000,3000,3000,2575,3000,0
110000,femenino,colegio,casado,39,0,0,0,0,0,0,73064,70373,71730,73208,75095,72530,3900,3200,2600,3000,3100,3100,0
80000,femenino,universidad,casado,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0
50000,masculino,universidad,soltero_a,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,femenino,universidad,soltero_a,28,-1,-1,-1,-1,0,0,8837,9491,3632,7673,5830,6890,9690,3632,7673,2530,6000,6925,0
250000,femenino,posgrado,soltero_a,37,-1,-1,-1,-1,-1,-1,1291,1391,3498,8963,0,14660,1391,3498,8963,0,14660,62832,0
80000,femenino,colegio,casado,25,0,0,0,0,0,0,63214,61943,61458,57045,50652,48476,2300,2215,1900,1800,1920,2300,0
80000,femenino,universidad,soltero_a,25,-2,-2,-2,-2,-2,-1,0,0,0,0,0,442,0,0,0,0,442,1102,0
360000,femenino,universidad,casado,49,-1,-1,-2,-2,-2,-2,15000,0,0,0,0,0,0,0,0,0,0,780,0
250000,femenino,colegio,soltero_a,30,-1,-1,-1,-1,-1,-1,1962,82,82,82,82,82,82,82,82,82,82,4099,0
180000,femenino,posgrado,soltero_a,28,0,0,0,0,0,-1,12595,18704,24410,29184,7325,326,7000,7000,7000,5000,326,7276,0
360000,femenino,universidad,casado,41,0,0,0,0,0,0,4528,6365,2991,4919,12792,20981,2000,2000,2000,8000,10000,10000,0
160000,masculino,posgrado,soltero_a,29,-1,-1,-1,0,-1,-1,390,4238,780,390,390,540,4238,780,0,390,540,780,0
500000,femenino,colegio,soltero_a,48,-2,-2,-2,-2,-2,-2,83948,25321,14364,123903,71463,54924,25325,14364,124081,71541,54924,47148,0
310000,femenino,posgrado,soltero_a,29,0,0,0,0,0,0,44592,40110,39805,36823,38987,32304,2000,1620,1332,2772,1500,1500,0
340000,masculino,posgrado,casado,38,-1,-1,-1,-1,-1,-1,325,325,325,580,9664,29200,325,325,580,9664,29200,5260,0
130000,femenino,posgrado,casado,40,-1,-1,-1,-1,-1,-1,989,989,989,989,990,702,991,991,991,992,703,992,0
170000,femenino,colegio,casado,23,0,0,0,0,0,0,28615,26410,27654,25211,22682,21787,1446,1690,1208,462,1787,497,0
110000,masculino,universidad,casado,30,2,2,2,2,2,2,88168,90585,89555,87410,85576,84021,7300,3800,3000,3100,3000,3000,1
270000,femenino,universidad,soltero_a,34,-1,-1,-1,-1,-1,-1,381,3376,2958,4154,5885,3129,3406,2983,4172,5912,3143,0,1
200000,femenino,universidad,casado,39,1,-2,-1,-1,-1,-2,0,0,12888,2075,0,0,0,12888,2075,0,0,5051,0
360000,femenino,colegio,casado,53,-2,-2,-2,-2,-2,-2,0,208,2489,786,0,486,208,2489,786,0,486,150,1
50000,masculino,colegio,casado,46,1,2,0,0,2,0,35556,34685,36121,38135,37416,38503,0,2000,2800,0,1500,2500,0
180000,masculino,posgrado,casado,51,0,0,0,0,0,0,40310,41634,44959,50198,52361,55510,2000,4000,6000,3000,4000,3000,0
60000,masculino,universidad,soltero_a,22,1,3,2,0,0,0,25300,23150,20999,21423,19049,18282,0,0,1000,1000,1000,1000,0
220000,masculino,universidad,casado,60,-1,-1,-1,-1,-1,-1,1994,1598,6944,7161,1534,11248,1606,6978,7196,1541,11304,483,1
500000,femenino,posgrado,soltero_a,44,-2,-2,-2,-2,-2,-2,0,5218,3981,0,3672,7617,5218,3981,0,3672,7617,2691,0
260000,femenino,posgrado,casado,42,0,0,-1,-1,0,-1,16827,8606,3856,12996,8788,15104,1500,3856,13000,0,15104,16764,0
470000,femenino,posgrado,soltero_a,27,-1,-1,-1,-1,-1,-1,2981,3182,1512,3657,6556,3772,3182,1512,3657,6556,3772,957,0
50000,femenino,universidad,casado,48,0,0,0,0,0,-1,46589,48009,48942,36545,5107,4640,2500,2174,2117,117,4853,0,0
180000,femenino,posgrado,casado,35,0,0,0,0,0,0,68488,47603,48705,50140,60607,67976,3603,5705,3003,10607,7976,5412,0
10000,femenino,universidad,otro,43,0,0,0,0,0,2,6110,6302,5972,6985,7845,7574,1240,1200,1120,980,0,268,0
260000,masculino,universidad,casado,31,0,0,0,0,-2,-2,12695,9277,7065,0,0,0,4005,4150,0,0,0,0,0
30000,femenino,universidad,casado,49,1,2,-1,-1,-1,2,10440,9972,16073,6342,8073,1731,0,16101,6342,1731,0,5517,0
100000,masculino,universidad,casado,35,0,0,0,0,0,0,81415,80759,79755,81209,60720,74375,4000,3000,3004,2278,15000,3000,0
200000,masculino,posgrado,casado,49,-1,-1,-1,-1,-1,-1,1377,528,216,1311,2842,0,792,216,1311,2842,0,623,1
10000,femenino,universidad,casado,49,0,0,0,0,0,0,8671,6613,7648,8758,9410,4373,1265,1300,1400,1000,304,283,0
450000,femenino,posgrado,otro,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,femenino,posgrado,casado,58,-1,-1,-1,-1,-1,-1,7217,8204,3001,6861,4681,2729,8210,3001,6866,4681,2729,3138,0
120000,masculino,posgrado,casado,34,-1,2,-1,0,0,0,1082,632,1350,900,450,0,0,1350,0,0,0,450,0
100000,masculino,posgrado,soltero_a,26,0,0,0,0,0,0,18999,23699,9390,5781,8065,17277,5129,1227,1000,5914,10000,0,0
150000,femenino,universidad,casado,25,-1,-1,-2,-1,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,0
160000,masculino,universidad,casado,50,1,2,2,2,0,0,142779,146635,148953,144119,48552,49770,7700,6100,0,2000,2000,2000,1
420000,femenino,universidad,soltero_a,27,-2,-2,-2,-2,-2,-2,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14996,0
270000,masculino,universidad,soltero_a,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0
240000,femenino,universidad,soltero_a,25,0,0,0,0,0,0,175764,178600,182639,186275,190337,193961,6500,7000,6680,7070,6954,14870,0
480000,femenino,posgrado,casado,50,-1,-1,-1,-1,-1,-1,14638,11940,12318,6295,5284,6220,11956,12331,6295,5284,6220,9104,0
340000,femenino,colegio,soltero_a,44,0,0,0,0,0,0,142836,145125,146682,150407,147868,149349,7000,5500,6027,5328,5390,6047,1
430000,femenino,posgrado,soltero_a,29,0,0,0,0,0,0,67336,53400,52214,32386,32848,28557,3261,3051,1199,2000,2000,140908,0
90000,femenino,posgrado,soltero_a,27,0,0,0,0,0,0,56754,58835,59461,60974,62339,63648,3000,2200,2500,2500,2500,2600,0
70000,femenino,posgrado,casado,23,-1,-1,-2,-2,-2,-2,3000,0,0,0,0,0,0,0,0,0,0,0,0
180000,femenino,universidad,soltero_a,35,-1,-1,-1,-1,-1,0,15288,4194,1300,0,4689,4689,4194,1300,0,4689,0,1582,0
180000,femenino,universidad,casado,27,1,-1,-1,-1,-1,-1,0,376,0,390,698,636,376,0,390,698,636,456,0
240000,masculino,universidad,soltero_a,25,0,0,0,0,0,0,62946,61940,61412,62771,65038,67266,2212,2237,5000,5000,5000,3413,0
50000,masculino,universidad,casado,47,2,0,0,0,0,0,27143,27349,26568,26414,26263,27076,1700,1500,1000,1000,2000,2500,0
230000,femenino,universidad,casado,30,0,-1,-1,-1,0,0,8685,1079,2923,25916,4219,7903,1079,3000,25916,2219,4000,6000,0
140000,masculino,posgrado,soltero_a,36,0,0,0,0,0,0,74177,65336,53578,49288,43870,44854,4000,3500,2000,2500,1800,2000,1
280000,femenino,universidad,soltero_a,36,0,0,0,0,0,0,183797,168402,161474,152092,145229,148602,6083,5913,5293,5126,5640,5119,0
50000,masculino,posgrado,soltero_a,27,0,0,0,0,0,0,47189,48182,49479,49704,19380,18653,1778,2075,1300,700,677,691,0
