Cupo_TC,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,AGE,RETRASO_PAGO_ESTADO_t-0,RETRASO_PAGO_ESTADO_t-1,RETRASO_PAGO_ESTADO_t-2,RETRASO_PAGO_ESTADO_t-3,RETRASO_PAGO_ESTADO_t-4,RETRASO_PAGO_ESTADO_t-5,DEUDA_MES_t-0,DEUDA_MES_t-1,DEUDA_MES_t-2,DEUDA_MES_t-3,DEUDA_MES_t-4,DEUDA_MES_t-5,PAGO_MES_t-0,PAGO_MES_t-1,PAGO_MES_t-2,PAGO_MES_t-3,PAGO_MES_t-4,PAGO_MES_t-5,default payment next month,AGE_DECILES,PROMEDIO_DEUDA,CUPO_DECILES,DEUDA/CUPO
250000,1,0,0,0,1,0,1,0,0,29,0,0,0,0,0,0,98925,103213,87836,90577,65268,63019,9000,7000,9000,8000,8000,8000,0,3,84806.33333333333,8,0.3392253333333333
380000,0,1,0,0,1,0,1,0,0,29,0,-1,-1,-1,-1,-1,24469,30689,19947,22529,3885,23616,30690,10007,24012,3906,24018,13024,0,3,20855.833333333332,10,0.054883771929824555
200000,0,1,0,0,1,0,1,0,0,28,-1,2,-1,-1,-2,-2,4420,460,99165,0,0,0,0,99165,0,0,0,3090,0,3,17340.833333333332,7,0.08670416666666667
210000,0,1,0,1,0,0,1,0,0,36,-1,-1,-1,0,0,-1,5491,8398,14307,17891,8517,23960,8406,14307,6000,0,23960,1000,0,6,13094.0,7,0.06235238095238095
180000,1,0,0,1,0,0,0,1,0,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,6,0.0
30000,0,1,1,0,0,0,0,1,0,43,1,3,2,2,2,2,22494,21845,21207,23491,22818,24321,0,0,2645,0,2029,1027,1,8,22696.0,1,0.7565333333333333
210000,1,0,1,0,0,0,1,0,0,37,-1,-1,-1,-1,-1,-1,13438,9241,7924,13416,2228,4490,9315,7924,13421,2240,4490,10834,0,6,8456.166666666666,7,0.04026746031746031
120000,1,0,0,1,0,0,1,0,0,25,1,-2,-1,-1,-1,-2,0,0,12162,1553,0,0,0,12162,1553,0,0,0,1,1,2285.8333333333335,5,0.019048611111111113
150000,1,0,0,0,1,0,1,0,0,34,1,-1,-1,-2,-2,-2,0,53,0,0,0,0,53,0,0,0,0,0,0,5,8.833333333333334,5,5.8888888888888896e-05
230000,1,0,0,0,1,0,1,0,0,26,-1,0,-1,-1,-1,-1,17532,13033,2688,2688,2688,6393,10000,2688,2688,2688,6393,6504,0,2,7503.666666666667,7,0.03262463768115942
120000,1,0,0,0,1,0,1,0,0,33,-1,-1,-1,-1,-1,-2,2446,326,0,28776,0,0,326,0,28776,0,0,0,0,5,5258.0,5,0.043816666666666663
90000,1,0,0,1,0,0,0,1,0,43,-2,-2,-2,-2,-2,-2,7489,5798,15112,0,0,0,5833,15114,0,0,0,0,0,8,4733.166666666667,4,0.05259074074074074
360000,0,1,0,0,1,0,0,1,0,32,-1,-1,-1,-1,-1,-1,7462,2708,5562,3906,8413,3079,2721,5588,3924,8454,3093,4095,0,5,5188.333333333333,9,0.014412037037037036
90000,1,0,0,1,0,0,0,1,0,36,2,2,2,2,2,2,49295,50206,50781,51840,52607,53784,2000,1700,2200,1750,2200,2000,0,6,51418.833333333336,4,0.5713203703703704
520000,1,0,0,1,0,0,0,1,0,47,-2,-2,-2,-2,-2,-2,76762,107039,19046,7359,16336,20040,107124,19058,7387,16475,20040,98205,0,9,41097.0,10,0.0790326923076923
360000,1,0,0,0,1,0,0,1,0,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,9,0.0
100000,1,0,1,0,0,0,0,1,0,39,0,0,0,0,0,0,39667,40704,41718,41536,42243,42929,1649,1663,1471,1360,1212,4472,0,7,41466.166666666664,4,0.41466166666666665
50000,1,0,0,1,0,0,1,0,0,34,0,0,0,0,0,0,31673,27572,29022,29368,16930,17284,1449,1899,1245,576,596,578,0,5,25308.166666666668,2,0.5061633333333334
180000,0,1,0,1,0,0,1,0,0,26,0,0,0,0,0,0,5591,6619,10574,7733,6794,5487,1126,4081,240,504,169,62,1,2,7133.0,6,0.039627777777777776
200000,0,1,0,0,1,0,0,1,0,52,-2,-2,-2,-2,-2,-2,3858,2690,3410,0,0,82150,2690,3487,0,0,85900,396,0,10,15351.333333333334,7,0.07675666666666667
50000,1,0,1,0,0,0,0,1,0,59,1,2,0,0,0,0,44977,43981,44996,45736,46748,47816,0,2045,1785,1900,2000,2210,0,10,45709.0,2,0.91418
310000,0,1,0,0,1,0,1,0,0,30,-1,0,0,0,0,0,48931,207890,24113,65010,67144,60592,207000,20000,60126,20000,25000,6000,0,4,78946.66666666667,9,0.2546666666666667
80000,0,1,0,1,0,0,1,0,0,29,0,0,0,0,0,0,50695,53476,46685,35760,33853,35708,10010,3000,5000,5000,3000,5000,0,3,42696.166666666664,3,0.5337020833333334
180000,1,0,0,0,1,0,1,0,0,28,-2,-2,-2,-2,-2,-2,584,1133,572,803,916,1189,1133,572,803,916,1189,375,0,3,866.1666666666666,6,0.0048120370370370365
280000,1,0,0,1,0,0,1,0,0,27,1,-2,-2,-1,-1,-1,0,0,0,479,2463,1457,0,0,479,2477,1467,574,0,2,733.1666666666666,8,0.002618452380952381
500000,0,1,0,0,1,0,1,0,0,37,0,0,0,0,0,0,50140,45984,44584,25402,21140,16072,1862,1593,1538,835,451,553,0,6,33887.0,10,0.067774
170000,0,1,0,0,1,0,1,0,0,32,2,2,-2,-2,-2,-1,2097,0,0,0,0,6271,0,0,0,0,6271,0,1,5,1394.6666666666667,6,0.008203921568627452
50000,0,1,0,1,0,0,1,0,0,25,0,0,0,0,0,2,29425,30932,32128,33588,38106,37364,2000,2000,2000,5100,0,4000,0,1,33590.5,2,0.67181
90000,1,0,0,0,1,0,1,0,0,27,0,0,0,2,0,0,37026,40641,42142,35349,29790,26414,5000,3611,199,208,0,2000,0,2,35227.0,4,0.3914111111111111
170000,1,0,0,1,0,0,1,0,0,50,-1,-1,-1,-1,-1,-1,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,0,10,3214.0,6,0.018905882352941175
210000,0,1,0,1,0,0,0,1,0,37,0,0,0,0,0,0,85327,85263,48645,50826,52346,53819,2500,3000,3000,2500,2500,2000,0,6,62704.333333333336,7,0.2985920634920635
20000,1,0,0,1,0,0,0,1,0,40,0,0,0,0,0,0,14492,15304,16035,16517,16781,17142,1349,1080,562,500,456,218,1,7,16045.166666666666,1,0.8022583333333333
50000,1,0,0,1,0,0,0,1,0,33,0,0,0,0,0,0,34065,35422,32612,31842,27438,26127,3000,2011,1402,3089,3482,5000,0,5,31251.0,2,0.62502
100000,1,0,0,0,1,0,1,0,0,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,150,0,2,0.0,4,0.0
60000,1,0,0,0,1,0,1,0,0,26,-1,-1,2,-1,0,-1,3437,16932,2301,6220,2227,10416,16960,0,6227,0,10416,0,0,2,6922.166666666667,3,0.11536944444444446
180000,0,1,1,0,0,0,0,1,0,42,0,0,0,0,0,0,177027,173635,172514,157768,126964,125456,7003,6500,7507,4500,5000,5000,0,8,155560.66666666666,6,0.8642259259259258
10000,0,1,1,0,0,0,1,0,0,29,2,2,6,6,6,6,142,142,142,142,142,142,0,0,0,0,0,0,1,3,142.0,11,0.0142
160000,1,0,0,0,1,0,1,0,0,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,6,0.0
50000,1,0,0,1,0,0,0,1,0,22,0,0,2,0,0,0,25561,26951,26570,28085,27009,28142,2134,1000,2001,910,1510,500,0,1,27053.0,2,0.54106
190000,0,1,0,0,1,0,1,0,0,36,2,2,2,2,2,2,107689,109678,110887,111871,114223,116577,5200,4500,4300,4300,4400,4500,1,6,111820.83333333333,6,0.5885307017543859
150000,0,1,0,1,0,0,0,1,0,52,2,2,2,2,2,0,131953,136386,140830,146050,142241,145559,8100,8100,9000,0,5578,5304,1,10,140503.16666666666,5,0.9366877777777777
260000,0,1,0,1,0,0,0,1,0,37,0,0,0,0,0,0,131472,134283,130398,134075,130448,134477,5036,5000,5035,5000,5097,5008,0,6,132525.5,8,0.5097134615384615
140000,1,0,0,1,0,0,0,1,0,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,5,0.0
500000,0,1,0,0,1,0,1,0,0,35,-1,0,0,0,0,-1,1369,6138,20424,7840,846,790,4769,19629,157,0,790,860,0,6,6234.5,10,0.012469
140000,0,1,0,1,0,0,0,1,0,37,0,0,0,0,0,0,64372,64937,59133,53193,47352,41627,2300,2200,2000,2000,2000,1500,0,6,55102.333333333336,5,0.39358809523809524
130000,0,1,0,0,1,0,0,1,0,31,0,0,0,0,-2,-2,26528,22567,23167,0,0,0,1400,1000,0,0,0,0,0,4,12043.666666666666,5,0.09264358974358974
140000,1,0,0,1,0,0,0,1,0,36,-1,-1,-1,-1,0,-1,165,341,165,1031,487,863,341,165,1031,0,863,487,1,6,508.6666666666667,5,0.0036333333333333335
290000,1,0,1,0,0,0,1,0,0,27,0,0,0,-1,-1,-1,63584,28972,10772,22463,164570,9672,2000,1399,22468,164791,9672,18889,0,2,50005.5,9,0.17243275862068966
20000,0,1,1,0,0,0,1,0,0,27,0,0,0,0,2,2,13621,14984,16431,18835,18235,19535,1596,2000,3000,0,1600,0,0,2,16940.166666666668,1,0.8470083333333334
50000,1,0,0,1,0,0,1,0,0,28,0,0,0,0,2,0,23318,24327,25360,27929,27184,27752,1398,1431,3000,0,1155,1025,0,3,25978.333333333332,2,0.5195666666666666
70000,0,1,0,1,0,0,0,1,0,36,0,0,0,-2,-2,-2,27868,28850,0,0,0,0,1850,0,0,0,0,0,1,6,9453.0,3,0.13504285714285713
180000,1,0,0,1,0,0,0,1,0,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,6,0.0
120000,0,1,0,0,1,0,1,0,0,27,0,0,0,0,0,0,60109,44206,38083,36728,36952,35475,2415,1816,1381,1264,1228,1217,0,2,41925.5,5,0.3493791666666667
110000,0,1,1,0,0,0,0,1,0,43,0,0,0,0,0,0,103225,106004,108831,79455,54971,57257,4500,5000,3043,2000,3000,5000,0,8,84957.16666666667,4,0.7723378787878789
50000,1,0,1,0,0,0,0,1,0,36,2,2,2,2,0,0,45557,46732,46589,30949,29857,30322,2200,1100,0,1224,1105,1400,0,6,38334.333333333336,2,0.7666866666666667
50000,0,1,0,0,1,0,1,0,0,45,0,0,0,0,0,0,42931,45556,43809,36493,20069,20210,6004,1805,1255,1003,1111,3002,0,9,34844.666666666664,2,0.6968933333333333
360000,0,1,0,0,1,0,0,1,0,47,-1,-1,-1,-1,-2,-2,229,4240,2500,0,0,0,4261,2500,0,0,0,0,0,9,1161.5,9,0.003226388888888889
190000,1,0,1,0,0,0,0,1,0,27,0,0,2,-1,-1,0,43903,53382,21811,2921,107441,108642,10882,0,2921,107441,4000,3700,0,2,56350.0,6,0.29657894736842105
360000,1,0,1,0,0,0,1,0,0,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0,9,0.0
30000,1,0,0,0,1,0,1,0,0,23,0,0,0,0,0,0,28239,29974,29841,27592,17569,4059,2500,1011,301,37,17,0,0,1,22879.0,1,0.7626333333333334
120000,1,0,0,0,1,0,1,0,0,29,0,0,0,2,0,0,6385,9262,11793,11307,14102,15871,3000,2691,0,3000,2000,0,1,3,11453.333333333334,5,0.09544444444444444
280000,1,0,0,0,1,0,1,0,0,30,-1,-1,-1,-1,-1,-1,596,645,2550,349,1148,785,645,2550,349,1148,785,175,0,4,1012.1666666666666,8,0.0036148809523809523
290000,1,0,0,1,0,0,0,1,0,35,0,0,0,0,0,0,285679,277275,199437,154369,110016,27774,10050,8007,4005,2500,13000,2060,0,6,175758.33333333334,9,0.6060632183908047
80000,1,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,74377,76137,78366,78400,80000,80000,3000,3455,1960,2000,0,0,0,1,77880.0,3,0.9735
380000,1,0,0,1,0,0,1,0,0,27,0,0,-1,0,0,0,4400,0,270219,3641,3717,3791,0,270219,131,135,136,76,0,2,47628.0,10,0.12533684210526316
20000,1,0,0,0,1,0,1,0,0,25,-1,-1,-1,-1,-1,-2,2650,0,855,640,0,0,0,855,640,0,0,2742,0,1,690.8333333333334,1,0.03454166666666667
50000,0,1,0,1,0,0,1,0,0,42,2,2,2,2,-1,0,22591,21523,24538,22402,9528,8447,0,3701,554,10026,421,6106,0,8,18171.5,2,0.36343
50000,1,0,1,0,0,0,1,0,0,41,2,2,0,0,0,0,23203,23534,24838,25429,26020,26541,1000,2000,1000,1000,955,1500,1,8,24927.5,2,0.49855
80000,1,0,0,1,0,0,1,0,0,34,0,0,0,2,2,2,25935,27210,28783,30003,29385,31401,2000,2338,2000,0,2500,0,0,5,28786.166666666668,3,0.35982708333333335
150000,1,0,0,1,0,0,1,0,0,28,0,0,0,0,0,0,22943,18989,19961,16549,14227,15380,1335,1307,1178,1500,1500,1000,0,3,18008.166666666668,5,0.12005444444444445
30000,1,0,0,1,0,0,0,1,0,27,2,0,0,2,2,2,20581,21632,24267,24572,24872,25427,1700,3300,1000,1000,1100,1000,1,2,23558.5,1,0.7852833333333333
200000,1,0,0,1,0,0,0,1,0,28,1,-1,-1,-1,-1,-1,0,2658,150,3570,2853,0,2658,150,3570,2853,0,0,0,3,1538.5,7,0.0076925
240000,1,0,1,0,0,0,0,1,0,36,-1,-1,-1,-2,-2,-2,8020,717,0,0,0,0,724,0,0,0,0,6516,0,6,1456.1666666666667,8,0.006067361111111111
400000,0,1,0,0,1,0,0,1,0,48,-2,-2,-2,-2,-2,-2,3173,4265,8403,9096,28896,52196,4265,8427,9096,28896,52196,396,0,9,17671.5,10,0.04417875
200000,1,0,0,0,1,0,1,0,0,27,-1,-1,-1,2,2,2,10603,0,2500,2500,2500,2500,0,2500,0,0,0,0,0,2,3433.8333333333335,7,0.017169166666666666
80000,1,0,1,0,0,0,0,1,0,41,-1,-1,-1,-1,-1,-1,3526,10129,6100,6420,606,7228,10129,6100,6434,606,7228,14387,0,8,5668.166666666667,3,0.07085208333333334
360000,1,0,0,0,1,0,0,1,0,35,0,0,0,0,0,0,101953,125238,205209,125982,128161,136447,25238,4385,11939,5681,10447,8010,0,6,137165.0,9,0.3810138888888889
160000,1,0,1,0,0,0,1,0,0,54,1,-2,-2,-1,-1,-2,0,0,0,1690,0,0,0,0,1690,0,0,0,0,10,281.6666666666667,6,0.0017604166666666669
230000,1,0,0,0,1,0,1,0,0,29,-1,-1,-1,-1,-1,-1,495,466,3432,495,495,495,466,3461,495,495,495,0,0,3,979.6666666666666,7,0.004259420289855072
500000,1,0,0,0,1,0,1,0,0,42,-1,-1,-1,2,-1,-1,30439,1844,844,614,2887,3850,1844,1000,0,3000,4000,6000,1,8,6746.333333333333,10,0.013492666666666667
150000,1,0,1,0,0,0,0,1,0,55,-2,-2,-2,-2,-2,-2,1194,2095,2154,2900,2512,3514,2101,2160,3046,2519,3625,0,0,10,2394.8333333333335,5,0.015965555555555556
130000,1,0,0,0,1,0,1,0,0,27,0,0,0,0,0,0,36487,37029,35595,36200,34081,31542,3000,3000,3000,2000,3000,3000,0,2,35155.666666666664,5,0.2704282051282051
140000,1,0,0,0,1,0,0,1,0,56,3,2,2,3,3,3,450,450,450,450,1450,1150,0,0,0,1000,0,0,1,10,733.3333333333334,5,0.005238095238095239
30000,1,0,0,1,0,0,1,0,0,23,2,2,2,2,2,2,12376,13475,12973,15144,14603,15767,1600,0,2700,0,1400,0,1,1,14056.333333333334,1,0.4685444444444445
120000,1,0,0,0,1,0,1,0,0,26,-2,-2,-2,-2,-2,-2,316,316,316,316,316,316,316,316,316,316,316,1844,0,2,316.0,5,0.0026333333333333334
500000,0,1,0,0,1,0,0,1,0,69,-1,-1,-1,-1,-1,-1,1200,5652,271,1234,1015,3579,5652,271,1234,1015,3579,2053,0,10,2158.5,10,0.004317
20000,1,0,0,0,1,0,1,0,0,23,2,0,0,0,0,0,19175,19889,17703,18690,19065,19261,1575,1400,1300,643,862,2000,0,1,18963.833333333332,1,0.9481916666666667
30000,0,1,0,1,0,0,1,0,0,29,0,0,0,-1,-1,0,13172,7965,3101,3126,7365,3245,1082,1000,3126,7365,0,828,0,3,6329.0,1,0.21096666666666666
70000,0,1,0,1,0,0,1,0,0,32,0,0,0,0,0,0,66982,68817,60607,28622,24485,18419,3036,2264,858,797,814,2003,0,5,44655.333333333336,3,0.6379333333333334
360000,1,0,0,1,0,0,0,1,0,54,0,0,0,0,0,0,277688,271867,272796,279597,253333,253737,10450,10414,11330,9081,9500,9000,0,10,268169.6666666667,9,0.7449157407407407
230000,1,0,0,1,0,0,1,0,0,25,0,0,0,0,0,2,95311,94489,93143,87654,90172,86850,4500,4114,3500,4000,3000,3000,0,1,91269.83333333333,7,0.3968253623188406
200000,1,0,0,1,0,0,0,1,0,35,1,-1,-1,2,0,0,59466,2970,1085,769,453,137,7970,1100,0,0,0,0,0,6,10813.333333333334,7,0.05406666666666667
50000,0,1,0,1,0,0,1,0,0,48,0,0,0,0,2,0,4975,6878,8106,9962,9656,11328,2000,1500,2000,0,2000,1000,1,9,8484.166666666666,2,0.16968333333333332
220000,1,0,0,1,0,0,0,1,0,34,0,0,0,0,0,0,208009,212271,166288,168146,172345,177151,8200,8000,6108,7000,7743,7700,0,5,184035.0,7,0.8365227272727273
360000,0,1,0,0,1,0,1,0,0,35,-1,-1,-1,-1,2,0,1195,23944,884,789,244,244,23944,884,300,0,0,856,0,6,4550.0,9,0.012638888888888889
50000,1,0,1,0,0,0,1,0,0,55,2,0,0,0,0,0,13741,14750,15774,17087,17119,17602,1243,1267,1580,612,758,700,0,10,16012.166666666666,2,0.3202433333333333
150000,0,1,0,1,0,0,0,1,0,31,0,0,-1,-1,0,0,64276,64226,4254,145578,148012,126848,3500,4508,145578,5115,10000,7598,0,4,92199.0,5,0.61466
290000,1,0,0,1,0,0,1,0,0,41,-1,-1,-1,-1,-1,-1,6959,6891,980,4059,2473,3332,6891,980,4059,2473,3332,3203,0,8,4115.666666666667,9,0.014191954022988507
50000,0,1,0,1,0,0,1,0,0,30,0,0,0,0,-2,-2,21062,6495,2207,0,0,0,2000,1000,0,0,0,0,0,4,4960.666666666667,2,0.09921333333333333
500000,0,1,0,1,0,0,1,0,0,32,-1,-1,0,0,0,-1,264,286,550,286,22,14454,286,528,0,128,15239,100000,1,5,2643.6666666666665,10,0.005287333333333333
50000,0,1,1,0,0,0,0,0,1,45,-1,-1,-1,-1,0,0,780,0,390,2300,1910,780,0,390,4300,0,0,0,0,9,1026.6666666666667,2,0.020533333333333334
290000,0,1,0,1,0,0,1,0,0,29,0,0,0,0,0,-2,42065,10800,9653,4374,179758,180125,1100,1087,1002,179768,5800,6258,0,3,71129.16666666667,9,0.24527298850574714
100000,1,0,0,1,0,0,1,0,0,30,0,0,0,0,-2,-2,23939,23572,24148,0,0,0,1500,1011,0,0,0,0,0,4,11943.166666666666,4,0.11943166666666666
250000,0,1,1,0,0,0,0,1,0,51,-2,-1,-1,-1,0,-1,179,1533,364,381,3987,7135,1540,387,381,3985,7161,0,0,10,2263.1666666666665,8,0.009052666666666665
150000,1,0,1,0,0,0,0,1,0,28,0,0,0,0,-1,-1,70537,38474,9299,10299,759,0,8000,2000,1000,759,0,0,0,3,21561.333333333332,5,0.14374222222222222
150000,1,0,0,0,1,0,1,0,0,32,0,0,0,0,0,2,125995,127467,130080,131238,141612,140868,5000,4723,3323,11086,0,4000,0,5,132876.66666666666,5,0.8858444444444444
210000,0,1,0,1,0,0,1,0,0,26,0,0,0,0,0,0,186109,168198,97223,202134,102844,39995,5929,3272,4362,5040,3195,105,0,2,132750.5,7,0.6321452380952381
210000,1,0,0,0,1,0,1,0,0,35,0,0,0,-1,0,-1,44125,39465,23908,5088,792,150,1732,1000,5484,0,150,396,0,6,18921.333333333332,7,0.0901015873015873
70000,1,0,0,1,0,0,1,0,0,25,2,0,0,0,0,0,46526,47820,48750,49936,51102,52276,2070,2000,2000,2000,2000,2100,1,1,49401.666666666664,3,0.7057380952380952
180000,0,1,0,0,1,0,0,1,0,45,-1,-1,-1,-1,-1,-1,4453,3310,7226,5060,2832,1890,3310,7228,5060,2832,1890,2576,0,9,4128.5,6,0.022936111111111112
290000,1,0,0,0,1,0,0,1,0,40,0,0,0,0,0,0,192432,192512,193999,157500,147150,146936,8000,9008,6000,5000,5200,5100,0,7,171754.83333333334,9,0.5922580459770115
390000,1,0,0,0,1,0,1,0,0,28,0,0,0,0,0,0,286888,291645,277888,175268,167781,147878,11000,11000,5600,5700,5600,3400,0,3,224558.0,10,0.5757897435897436
30000,1,0,0,1,0,0,0,1,0,24,2,2,2,2,2,2,150,150,150,150,150,300,0,0,0,0,150,0,0,1,175.0,1,0.005833333333333334
440000,1,0,0,0,1,0,0,1,0,33,-2,-2,-2,-2,-2,-1,0,0,0,0,0,100,0,0,0,0,100,300,0,5,16.666666666666668,10,3.787878787878788e-05
90000,1,0,1,0,0,0,1,0,0,38,1,2,2,2,-2,-2,8144,7102,1170,0,0,0,2034,0,0,0,0,0,1,7,2736.0,4,0.0304
120000,1,0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,93822,96916,99051,99927,101541,103379,4848,4877,3625,3600,3751,3900,0,6,99106.0,5,0.8258833333333333
400000,0,1,1,0,0,0,0,1,0,43,-1,0,0,0,0,-1,145801,134269,100229,57583,8556,316,6100,26621,6600,406,316,316,0,8,74459.0,10,0.1861475
470000,1,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,216031,203735,181531,52119,48386,35425,7513,5552,1781,3021,3008,3015,0,4,122871.16666666667,10,0.26142801418439715
80000,0,1,0,1,0,0,1,0,0,27,1,2,2,2,2,2,63467,66811,68247,68531,69808,70544,5000,3100,2000,3000,2000,4000,1,2,67901.33333333333,3,0.8487666666666666
150000,1,0,0,1,0,0,1,0,0,26,2,0,0,0,0,0,56956,58756,59945,60751,62120,63315,2716,2761,2400,2500,2400,1860,0,2,60307.166666666664,5,0.4020477777777778
60000,1,0,0,0,1,0,1,0,0,24,0,0,0,2,0,0,57693,55760,59007,56492,57565,56569,2700,4800,0,2100,2200,2500,0,1,57181.0,3,0.9530166666666666
140000,1,0,0,0,1,0,1,0,0,32,0,0,0,0,0,2,97528,99468,101863,105575,122173,116266,3562,4000,5445,20000,0,9010,1,5,107145.5,5,0.765325
50000,0,1,0,1,0,0,0,1,0,35,1,-1,-1,-1,-2,-2,0,1118,667,0,0,0,1118,673,0,0,0,0,0,6,297.5,2,0.00595
30000,0,1,1,0,0,0,0,1,0,35,0,0,0,0,0,0,28486,28182,26168,23119,23268,29327,2000,3000,5000,3000,7000,1156,0,6,26425.0,1,0.8808333333333334
300000,1,0,0,1,0,0,0,1,0,53,-2,-2,-2,-2,-2,-2,7733,7424,8042,7733,7733,7733,7424,8351,7733,7733,7733,7733,0,10,7733.0,9,0.025776666666666666
20000,0,1,0,1,0,0,0,1,0,61,-1,2,-1,-1,-2,-1,1480,390,780,0,390,390,0,780,0,2000,1170,1320,0,10,571.6666666666666,1,0.028583333333333332
50000,1,0,1,0,0,0,0,1,0,50,0,0,2,0,0,0,35415,38940,36319,22538,23013,23465,6960,0,1000,1000,1000,1000,0,10,29948.333333333332,2,0.5989666666666666
70000,0,1,0,1,0,0,1,0,0,31,0,0,2,2,3,2,5942,8176,8891,9522,9084,8792,2500,1000,923,0,0,400,0,4,8401.166666666666,3,0.12001666666666666
20000,1,0,1,0,0,0,0,1,0,49,0,0,0,0,0,0,17543,17888,18577,18111,19114,17038,2100,1700,3500,2000,1000,1000,1,9,18045.166666666668,1,0.9022583333333334
140000,0,1,0,1,0,0,1,0,0,34,0,0,0,0,0,0,128312,119084,62922,60196,58935,58654,5000,2200,2300,2300,2100,2000,0,5,81350.5,5,0.581075
300000,1,0,1,0,0,0,1,0,0,34,-1,-1,2,0,0,-1,2344,7929,7667,26900,31500,33920,8000,0,20000,5000,33920,0,0,5,18376.666666666668,9,0.061255555555555556
140000,1,0,1,0,0,0,0,1,0,37,-1,0,0,0,-1,-1,4637,4619,5538,2770,390,390,1141,1450,1000,390,390,390,0,6,3057.3333333333335,5,0.02183809523809524
310000,0,1,0,0,1,0,0,1,0,48,0,0,-1,-1,-1,2,29662,5384,4488,2630,150,335,1536,4510,2652,150,185,0,0,9,7108.166666666667,9,0.02292956989247312
200000,0,1,0,0,1,0,0,1,0,43,2,0,0,0,-2,-2,43272,21546,4397,0,0,0,2000,2000,0,0,0,0,1,8,11535.833333333334,7,0.05767916666666667
100000,1,0,1,0,0,0,0,1,0,24,1,2,0,0,0,0,56341,54869,67965,73871,79707,85433,0,14130,7065,7065,7065,0,1,1,69697.66666666667,4,0.6969766666666667
160000,1,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,124178,118255,111807,107418,90471,86363,4507,4000,3500,3300,3500,3000,0,4,106415.33333333333,6,0.6650958333333333
480000,0,1,0,0,1,0,1,0,0,49,0,0,0,0,0,0,456668,424843,325772,320760,325841,331602,14706,15377,10481,11003,11303,11329,0,9,364247.6666666667,10,0.7588493055555556
50000,0,1,0,1,0,0,1,0,0,49,0,0,0,0,0,0,41638,28145,24569,26244,11540,13348,2000,2000,2500,1000,2000,1014,0,9,24247.333333333332,2,0.48494666666666664
60000,1,0,0,1,0,0,0,1,0,31,0,0,0,3,2,2,47000,49236,57752,56243,55213,58700,3000,10000,0,0,4400,2200,0,4,54024.0,3,0.9004
100000,1,0,0,1,0,0,1,0,0,27,0,0,0,0,0,0,48051,49247,48799,49508,50686,51815,2000,2200,1822,2000,2100,2100,0,2,49684.333333333336,4,0.49684333333333336
150000,1,0,1,0,0,0,1,0,0,33,0,0,0,0,0,0,9516,9998,8336,6462,5872,1242,1100,1074,1000,1000,1000,0,0,5,6904.333333333333,5,0.04602888888888889
50000,1,0,0,1,0,0,1,0,0,25,2,2,2,2,2,2,33995,34937,34394,36509,37105,37866,1800,300,3000,1500,1500,0,1,1,35801.0,2,0.71602
50000,0,1,0,1,0,0,1,0,0,25,0,0,0,0,0,0,11669,12665,12905,13498,13993,13854,1502,1522,1505,1000,1000,1000,0,1,13097.333333333334,2,0.26194666666666666
90000,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,-2,87711,80699,68100,33434,0,0,3248,2991,2655,0,0,0,0,1,44990.666666666664,4,0.4998962962962963
230000,1,0,0,1,0,0,1,0,0,27,-1,0,0,0,0,0,79872,85538,77063,40102,52454,12314,10033,5010,5,45000,8000,35660,0,2,57890.5,7,0.2516978260869565
120000,1,0,0,1,0,0,0,1,0,25,0,0,0,-2,-2,-2,26476,21393,0,0,0,0,6000,0,0,0,0,0,0,1,7978.166666666667,5,0.06648472222222222
200000,1,0,1,0,0,0,0,1,0,42,-2,-2,-2,-2,-2,-2,1261,1261,1261,1261,1261,1256,1261,1261,1261,1261,1256,1880,0,8,1260.1666666666667,7,0.006300833333333334
140000,1,0,0,0,1,0,0,1,0,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,5,0.0
50000,0,1,0,1,0,0,0,1,0,41,0,0,0,0,0,0,36696,46041,47890,8412,9412,0,10000,3012,1000,1000,0,0,0,8,24741.833333333332,2,0.49483666666666665
140000,0,1,0,1,0,0,1,0,0,36,1,2,2,2,2,2,44570,45563,46115,47053,48150,49009,2000,1600,2000,2000,1800,0,1,6,46743.333333333336,5,0.3338809523809524
